# PressureOS compact Simplified-Chinese pinyin lexicon
# Generated from Rime Luna Pinyin; see THIRD_PARTY_NOTICES.md
a	啊	吖
aa	啊啊
duanwei	段位
duanwen	短文
duanwu	端午
duanwujie	端午节
duanxian	短线	断线
duanxiaoxi	短消息
duanxin	短信
duanxiu	短袖
duanyou	端游
duanyu	短语
duanzan	短暂
duanzao	锻造
duanzhangquyi	断章取义
duanzhe	端着
duanzheng	端正
duanzi	段子	端子
duba	都把
dubai	独白
dubei	都被
dubi	都比
dubian	渡边
dubijiao	都比较
dubixu	都必须
dubo	读博	赌博
duboshi	读博士
dubu	都不
dubucuo	都不错
dubudao	都不到
dubudong	都不懂
dubugan	都不敢
dubugou	都不够
dubuhang	都不行
dubuhao	都不好
dubuhui	都不会
dubuneng	都不能
duburu	都不如
dubushi	都不是
dubutong	都不同
dubuxing	都不行
dubuyao	都不要
dubuyong	都不用
dubuyuanyi	都不愿意
dubuzhidao	都不知道
ducai	独裁
duceng	都曾
ducha	督查
duchabuduo	都差不多
duchang	赌场
duche	堵车
duchu	读出	独处
ducu	督促
dudao	读到	独到	督导
dudaxue	读大学
dude	都得
dudong	读懂	都懂
dudu	嘟嘟	读读
dudui	都对
dufa	读法
dufangzai	都放在
dufu	杜甫
duge	读个
dugei	都给
dugeini	都给你
dugen	都跟
duguo	读过	度过	渡过
duguole	度过了
duhai	都还
duhaimei	都还没
duhao	都好
duhe	都和
duhen	都很
duhenhao	都很好
duhui	都会
duhuibei	都会被
dui	对	队	堆	兑
duia	对啊
duiba	对吧
duibai	对白
duibi	对比
duibiao	对标
duibidu	对比度
duibu	对不
duibudui	对不对
duibuqi	对不起
duice	对策
duichen	对称
duicheng	对称
duichengxing	对称性
duichong	对冲
duichongjijin	对冲基金
duici	对此
duicuo	对错
duidaan	对答案
duidai	对待
duideng	对等
duideqi	对得起
duidie	堆叠
duifang	对方
duifu	对付	兑付
duigeren	对个人
duihaoruzuo	对号入座
duihua	对话	对华
duihuakuang	对话框
duihuan	兑换
duiji	堆积
duijia	对价
duijiao	对焦
duijie	对接
duiju	对局
duijue	对决
duikang	对抗
duikou	对口
duile	对了
duili	对立
duilian	对联
duilie	队列
duilimian	对立面
duima	对吗
duimeige	对每个
duimeiguo	对美国
duimian	对面
duinaxie	对那些
duinei	队内	对内
duini	对你
duinin	对您
duinishuo	对你说
duiqi	对其	对齐	堆砌
duiqita	对其他
duiren	对人
duishang	对上
duishenghuo	对生活
duishi	对视
duishichang	对市场
duishou	对手
duisuoyou	对所有
duita	对他	对她	对它
duitalaishuo	对他来说
duitashuo	对他说	对她说
duitou	对头
duiwai	对外
duiwaikaifang	对外开放
duiwaimaoyi	对外贸易
duiwei	对位
duiwo	对我
duiwolaishuo	对我来说
duiwoshuo	对我说
duiwu	队伍
duiwujianshe	队伍建设
duixian	对线	兑现
duixiang	对象
duixin	对新
duixuesheng	对学生
duiya	对呀
duiying	对应
duiyonghu	对用户
duiyou	队友
duiyu	对於
duiyuan	队员
duiyuwo	对於我
duizhan	对战
duizhang	队长
duizhao	对照
duizhaozu	对照组
duizhe	对着	对这
duizhen	对阵
duizhi	对峙
duizhongguo	对中国
duizhun	对准
duizijide	对自己的
dujia	独家	度假
dujiacun	度假村
dujiang	都将
dujiangyan	都江堰
dujiao	都叫
dujiaode	都觉得
dujiaoshou	独角兽
dujue	杜绝
dujuede	都觉得
dujueshou	独角兽
dujuyou	都具有
dukaishi	都开始
dukan	都看
dukaqi	读卡器
duke	都可
dukeneng	都可能
dukeyi	都可以
dukuai	都快
dulai	都来
dulaizi	都来自
dule	读了
duli	独立
duliang	度量
dulibukai	都离不开
dulisikao	独立思考
duliu	毒瘤
dulixing	独立性
duliyouxi	独立游戏
duliyu	独立於
dumei	都没
dumeile	都没了
dumeiyou	都没有
dumeiyoule	都没有了
dun	吨	盾	炖	墩
dunan	都难
duneng	都能
dunenggou	都能够
dunfan	顿饭
dunhuang	敦煌
dunhuo	囤货
dunpai	盾牌
dunshi	顿时
dunwu	顿悟
dunzai	蹲在
duo	多	躲	夺	朵
duobaan	多巴胺
duoban	多半
duobanshi	多半是
duobi	躲避
duobian	多变
duocai	多彩
duoceng	多层
duocengci	多层次
duochang	多长
duochangshijian	多长时间
duochi	多吃
duochong	多重
duochu	多出	多处
duochulaide	多出来的
duoci	多次
duoda	多大	多达
duodao	多到
duode	多的	夺得	多地	多得
duodeduo	多得多
duodeshi	多的是
duodi	多地
duodian	多点
duodongzheng	多动症
duodu	多读
duoduo	多多	朵朵
duoduoshaoshao	多多少少
duofa	多发
duofang	多方
duofangmian	多方面
duofangmiande	多方面的
duofen	多分
duogao	多高
duoge	多个
duogongneng	多功能
duoguan	夺冠
duoguo	躲过
duohao	多好
duoheshui	多喝水
duohua	多花
duohui	夺回
duojia	多家	多加
duojian	多见
duojiu	多久
duokai	躲开
duokan	多看
duokuan	多款
duole	多了
duolian	多练
duoliang	度量
duoliao	多了
duoliaojie	多了解
duolunduo	多伦多
duoluo	堕落
duome	多麽
duomeiti	多媒体
duoming	多名
duonian	多年
duonianhou	多年後
duonianlai	多年来
duonianqian	多年前
duopuda	多普达
duoqian	多钱
duoqing	多情
duoqu	多去	夺取
duoren	多人
duorou	多肉
duoshao	多少
duoshaoci	多少次
duoshaoge	多少个
duoshaonian	多少年
duoshaoqian	多少钱
duoshaoren	多少人
duoshaoshijian	多少时间
duoshi	多是
duoshu	多数
duoshuo	多说
duoshuren	多数人
duoshushi	多数是
duosui	多岁
duote	多特
duotian	多天
duotiao	多条
duoting	多听
duotou	多头
duotu	多图
duowan	多万
duowei	多爲	多位
duowen	多问
duoxiancheng	多线程
duoxiang	多项	多想
duoxiaoshi	多小时
duoxie	多谢	多些	多写
duoxuan	多选
duoyang	多样
duoyanghua	多样化
duoyangxing	多样性
duoyidian	多一点
duoyige	多一个
duoyong	多用
duoyou	多有
duoyu	多余	多於
duoyuan	多元	多远
duoyuanhua	多元化
duoyude	多余的
duoyue	多月
duozai	躲在
duozhong	多种
duozhongduoyang	多种多样
duozhongxingshi	多种形式
duozou	夺走
duozuo	多做
dupi	肚皮
dupin	毒品
duqiaqi	读卡器
duqilai	读起来
duqu	读取	都去
durang	都让
durenwei	都认爲
duse	堵塞
dushengzinv	独生子女
dushi	都市
dushihen	都是很
dushikeyi	都是可以
dushiruci	都是如此
dushiweile	都是爲了
dushixie	都是些
dushiyao	都是要
dushiyi	都是以
dushizheyang	都是这样
dushu	读书	度数
dushubiji	读书笔记
dushuhui	读书会
dushuo	都说
dushuole	都说了
dushuren	读书人
dushuyizhi	独树一帜
dusu	毒素
dusuan	都算
dute	独特
duting	都挺
duwan	读完
duwei	都爲
duwu	读物
duwufa	都无法
duxiang	都想	都像
duxie	读写
duxihuan	都喜欢
duxing	毒性
duxingxia	独行侠
duxiwang	都希望
duxuyao	都需要
duyan	读研
duyanjiusheng	读研究生
duyao	毒药
duyaoqiu	都要求
duyi	都以	都已	读一
duyidu	读一读
duyijing	都已经
duyin	读音
duying	都应
duyinggai	都应该
duyiwuer	独一无二
duyiyang	都一样
duyong	都用
duyou	独有	都由
duyoudian	都有点
duyoule	都有了
duyounaxie	都有哪些
duyouren	都有人
duyouzhe	都有着
duyouziji	都有自己
duyu	都与
duzai	都在
duzeng	都曾
duzhan	独占
duzhao	都找
duzhe	读者
duzheme	都这麽
duzheyang	都这样
duzhi	都只
duzhichi	都支持
duzhidao	都知道
duzhineng	都只能
duzhishi	都只是
duzhu	堵住
duzi	独自	肚子
duzili	肚子里
duziyiren	独自一人
duzuo	都做
e	额	俄	饿	呃	厄	鹅	鄂	莪
edu	额度	恶毒
ee	哦哦
egao	恶搞
eguo	俄国
ehua	恶化
ele	饿了
elie	恶劣
eluosi	俄罗斯
eluosiren	俄罗斯人
emei	峨嵋
emeng	噩梦	恶梦
emo	恶魔
en	恩	嗯
enai	恩爱
enen	嗯嗯	恩恩
eng	嗯
enyuan	恩怨
er	而	二	儿	尔	耳	贰
erbai	二百
erbei	而被
erben	二本
erbian	耳边
erbu	而不
erbuhui	而不会
erbuneng	而不能
erbushi	而不是
erceng	二层
erchansheng	而产生
ercheng	而成
erchu	而出
erci	二次
ercishi	而此时
erciyuan	二次元
ercong	而从
erdai	二代
erdang	而当
erdengjiang	二等奖
erding	而定
erdui	而对
erduiyu	而对於
erduo	耳朵
eren	恶人
erfei	而非
erge	二哥	二个
erguang	耳光
erguo	而过
erhao	二号
erhou	而後
erhouzhe	而後者
erhu	二胡
erhuan	耳环
erji	耳机	二级
erjidu	二季度
erjin	而今
erjinzhi	二进制
erjishichang	二级市场
erlai	而来	二来
erliu	二流
erlou	二楼
erming	耳鸣
ernai	二奶
ernaxie	而那些
erni	而你
ernian	二年
ernianji	二年级
ernv	儿女
erqi	二期	而其	而起
erqie	而且
erqiehaishi	而且还是
erqiehui	而且会
erqieshi	而且是
erqieyou	而且有
erqiezai	而且在
erqiezhege	而且这个
erqita	而其他
erqu	而去
erren	二人
errujin	而如今
ersai	耳塞
ersan	二三
ersanshi	二三十
ershen	二审
ersheng	而生
ershi	而是	二是	二十	二世	儿时	而使
ershiba	二十八
ershiduo	二十多
ershiduonian	二十多年
ershier	二十二
ershifenzhong	二十分钟
ershinian	二十年
ershinianqian	二十年前
ershisan	二十三
ershishiji	二十世纪
ershishuo	而是说
ershisi	二十四
ershisijieqi	二十四节气
ershisui	二十岁
ershiwan	二十万
ershiweile	而是爲了
ershiwu	二十五
ershiyao	而是要
ershiyi	二十一
ershiyige	而是一个
ershiyinwei	而是因爲
ershiyizhong	而是一种
ershou	二手
ershouche	二手车
ershoufang	二手房
ershua	二刷
ersi	而死
erta	而他	而她
ertian	二天
ertong	儿童
ertongjie	儿童节
erwei	二维	二位
erweima	二维码
erwo	而我
erwomen	而我们
erwu	而无
erxia	而下
erxian	二线
erxianzai	而现在
erxing	而行
erxuanyi	二选一
eryan	而言
eryanghuatan	二氧化碳
eryao	而要
eryi	而已
eryidan	而一旦
eryou	而又	而有
eryuan	二元
eryue	二月
erzai	而在
erzaiyu	而在於
erzhan	二战	而战
erzhanhou	二战後
erzhe	二者	而这
erzhexie	而这些
erzhi	而至
erzhong	二中
erzi	儿子	二字
esha	扼杀
esi	饿死
etou	额头
ewai	额外
exin	恶心
exinde	恶心的
exing	恶性
exingxunhuan	恶性循环
exingzhongliu	恶性肿瘤
eyi	恶意
eyu	俄语	鳄鱼
eyun	厄运
ezhi	遏制
ezuoju	恶作剧
fa	发	法	伐	罚	阀	乏
faan	法案
fabao	法宝
fabiao	发表	发飙
fabiaopinglun	发表评论
fabiaowenzhang	发表文章
fabiaoyanlun	发表言论
fabing	发病
fabinglv	发病率
fabu	发布
fabuhui	发布会
fabuhuishang	发布会上
fabule	发布了
fabushijian	发布时间
facai	发财
fache	发车
fachou	发愁
fachu	发出
fachulai	发出来
fachule	发出了
facuo	发错
fada	发达
fadade	发达的
fadadiqu	发达地区
fadaguojia	发达国家
fadai	发呆	发獃
fadao	发到
fade	发的
fadian	发电
fadianji	发电机
fading	法定
fadingdaibiaoren	法定代表人
fadong	发动
fadongji	发动机
fadou	发抖
faduanxin	发短信
fafa	发发
fafang	发放
fafeng	发疯
fagaiwei	发改委
fage	发个
fagei	发给
fageini	发给你
fagongzi	发工资
faguan	法官
faguang	发光
fagui	法规
faguo	法国	发过
faguodageming	法国大革命
faguoren	法国人
fahang	发行
fahuang	发黄
fahui	发挥
fahuichu	发挥出
fahuizuoyong	发挥作用
fahuo	发货	发火
fajiao	发酵
fajue	发掘	发觉
fakao	法考
fakuan	罚款
falai	发来
falali	法拉利
falankefu	法兰克福
falanxi	法兰西
falao	法老
fale	发了
fali	发力	乏力	法理	法力
falixue	法理学
falungong	法轮功
falv	法律
falvfagui	法律法规
falvguiding	法律规定
falvshang	法律上
falvyuanzhu	法律援助
falvzeren	法律责任
famei	发霉
famen	阀门
faming	发明
famingzhuanli	发明专利
fan	饭	反	烦	翻	凡	返	犯	范
fanbei	翻倍
fanbingbing	范冰冰
fanbo	反驳
fancai	饭菜
fancha	反差
fanchang	翻唱
fanchao	反超	翻炒
fanche	翻车
fanchi	饭吃
fanchou	范畴
fanchu	翻出
fanchuan	帆船
fanchulai	翻出来
fancuo	犯错
fancuowu	犯错误
fandao	反倒	翻到
fandaoshi	反倒是
fandian	饭店
fandong	反动
fandui	反对
fanduo	繁多
faner	反而
fanerhui	反而会
fanershi	反而是
fanfa	犯法
fanfan	翻翻	翻番
fanfanfufu	反反覆覆
fanfu	反覆	反复	繁复	反腐
fanfubai	反腐败
fanfuchanglian	反腐倡廉
fang	放	方	房	防	芳	坊	访	仿
fangai	妨碍
fangan	方案	反感
fangao	梵高
fangbei	防备
fangbian	方便
fangbiande	方便的	方便地
fangbiandi	方便地
fangbiankuaijie	方便快捷
fangbianmian	方便麪
fangbuxia	放不下
fangcai	方才
fangcao	芳草
fangcha	方差
fangchan	房产
fangchanshui	房产税
fangchanzheng	房产证
fangcheng	方程
fangchengshi	方程式
fangchu	放出
fangchulai	放出来
fangda	放大
fangdai	房贷	放贷
fangdao	放到	防盗
fangdaqi	放大器
fangde	放的	方的
fangdian	放电
fangdichan	房地产
fangdichanye	房地产业
fangdong	房东
fangdou	防抖
fangfa	方法
fangfalai	方法来
fangfalun	方法论
fangfan	防范
fangfangmianmian	方方面面
fangfashi	方法是
fangfei	放飞
fangfu	彷佛	仿佛	防腐
fangfushi	彷佛是
fangge	放个
fangguo	放过
fanghong	防洪
fanghu	防护
fanghua	防滑	访华
fanghuan	放缓
fanghuo	防火
fanghuoqiang	防火墙
fangjia	房价	放假
fangjian	房间
fangjianli	房间里
fangjin	放进
fangjinqu	放进去
fangkai	放开
fangke	访客	方可
fangkong	防控	放空	防空
fangkuai	方块
fangkuan	放宽
fangle	放了
fangli	房里
fangliang	放量
fangliao	放疗
fangman	放慢
fangmen	房门
fangmian	方面
fangneng	方能
fangpi	放屁
fangqi	放弃	房企
fangqile	放弃了
fangren	放任
fangru	放入
fangshai	防晒
fangshaishuang	防晒霜
fangshang	放上
fangshe	放射
fangshexing	放射性
fangshi	方式	房市
fangshou	防守	放手
fangshui	防水	放水
fangsi	放肆
fangsong	放松	放送
fangtan	访谈
fanguan	反观	饭馆
fanguang	反光
fangui	犯规
fangun	翻滚
fanguolai	反过来
fanguolaishuo	反过来说
fangwei	方位	防僞	防卫
fangwen	访问
fangwenliang	访问量
fangwenshan	方文山
fangwu	房屋
fangxia	放下
fangxiale	放下了
fangxian	防线
fangxiang	方向	芳香
fangxiangpan	方向盘
fangxiangshi	方向是
fangxin	放心
fangxing	方形	房型
fangxue	放学
fangxun	防汛
fangyan	方言	放眼
fangyi	防疫
fangying	放映
fangyu	防御
fangyuan	房源	方圆
fangzai	放在
fangzaiyiqi	放在一起
fangzhe	放着
fangzhen	仿真	方针	方鍼
fangzheng	方正
fangzhi	防止	放置	防治	纺织
fangzhipin	纺织品
fangzhizai	放置在
fangzhou	方舟
fangzhouzi	方舟子
fangzhu	房主
fangzi	房子	方子
fangzili	房子里
fangzong	放纵
fangzu	房租
fanhou	饭後
fanhua	繁华
fanhuan	返还
fanhui	返回
fanji	反击
fanju	饭局
fankai	翻开
fankan	翻看
fankang	反抗
fankong	反恐
fankuai	樊哙
fankui	反馈
fanlaifuqu	翻来覆去
fanlan	泛滥
fanle	翻了	犯了
fanli	返利	反例	范例
fanmai	贩卖
fanmang	繁忙
fanmian	反面
fannao	烦恼
fanpai	反派	翻拍
fanpan	翻盘	反叛
fanqiang	翻墙
fanqie	番茄
fanqingxiao	反倾销
fanquan	饭圈
fanren	凡人	犯人	烦人
fanrong	繁荣
fansha	反杀
fanshe	反射
fanshen	翻身
fanshi	凡是	凡事	范式
fanshou	反手
fansi	反思
fansuo	繁琐
fantan	反弹
fanti	繁体
fantizi	繁体字
fantui	反推
fanwan	饭碗
fanwei	范围
fanweinei	范围内
fanweizhinei	范围之内
fanwen	范文	反问
fanxia	犯下
fanxian	返现
fanxiang	反向	反响
fanxin	翻新
fanxing	反省
fanyan	繁衍
fanye	翻页
fanyi	翻译
fanyicheng	翻译成
fanying	反应	反映
fanyingchu	反映出
fanyingde	反映的
fanyingle	反映了
fanyiwei	翻译爲
fanyue	翻阅
fanza	繁杂
fanzao	烦躁
fanzei	反贼
fanzheng	反正
fanzhengjiushi	反正就是
fanzhengshi	反正是
fanzhi	反之	繁殖
fanzhong	繁重
fanzhuan	反转	翻转
fanzi	贩子
fanzui	犯罪
fanzuixianyiren	犯罪嫌疑人
fapiao	发票
fapiqi	发脾气
faqi	发起
faqian	发钱
faqiu	发球	罚球
fare	发热
faren	法人
fasan	发散
fashao	发烧
fashaoyou	发烧友
fashe	发射
fashede	发射的
fasheng	发生	发声
fashengbianhua	发生变化
fashengde	发生的
fashengguo	发生过
fashengle	发生了
fashengleshenme	发生了什麽
fashengleshime	发生了什麽
fashengshenme	发生什麽
fashengzai	发生在
fashi	法师	发誓	法式
fashou	发售
fashu	法术
fashuo	法硕
fasong	发送
fatiao	法条
fatie	发帖	发贴
fating	法庭
fatingshang	法庭上
fawei	乏味
fawen	发文	发问
fawu	法务
faxian	发现
faxianle	发现了
faxianshi	发现是
faxianwenti	发现问题
faxianziji	发现自己
faxiao	发酵	发小
faxiaoxi	发消息
faxie	发泄
faxin	发信
faxing	发行	发型
faxingren	发行人
faxinxi	发信息
faxisi	法西斯
faxue	法学
faxueyuan	法学院
faxuezhuanye	法学专业
faya	发芽
fayan	发言	发炎
fayang	发扬
fayangguangda	发扬光大
fayanquan	发言权
fayanren	发言人
fayi	法医
fayin	发音
fayoujian	发邮件
fayu	发育	法语
fayuan	法院
faze	法则
fazhan	发展
fazhancheng	发展成
fazhanchengwei	发展成爲
fazhandao	发展到
fazhanfangxiang	发展方向
fazhang	法杖
fazhanguihua	发展规划
fazhanguocheng	发展过程
fazhanjieduan	发展阶段
fazhankongjian	发展空间
fazhanlicheng	发展历程
fazhanqianjing	发展前景
fazhanqianli	发展潜力
fazhanqilai	发展起来
fazhanqushi	发展趋势
fazhanshi	发展史
fazhanzhanlve	发展战略
fazhanzhongguojia	发展中国家
fazhanzhuangda	发展壮大
fazhi	法制	法治	发质
fazi	发自	法子
fazineixin	发自内心
fazuo	发作
fei	非	飞	费	肥	菲	废	肺	妃
feiai	肺癌
feibang	诽谤
feiben	飞奔
feibu	肺部
feichang	非常
feichangbang	非常棒
feichangbucuo	非常不错
feichangcha	非常差
feichangda	非常大
feichangdade	非常大的
feichangde	非常的
feichangdi	非常低
feichangduo	非常多
feichangfangbian	非常方便
feichangfeichang	非常非常
feichangfengfu	非常丰富
feichangfuza	非常复杂
feichangganxie	非常感谢
feichangguanjian	非常关键
feichanghao	非常好
feichanghaode	非常好的
feichanghaoyong	非常好用
feichangkuai	非常快
feichangkunnan	非常困难
feichangmingxian	非常明显
feichangnan	非常难
feichangqingchu	非常清楚
feichangrongyi	非常容易
feichangshao	非常少
feichangshihe	非常适合
feichangxiangxi	非常详细
feichangxihuan	非常喜欢
feichangyouxian	非常有限
feichangyouxiu	非常优秀
feichangyouyong	非常有用
feichangzhongshi	非常重视
feichangzhongyao	非常重要
feiche	飞车
feicheng	费城
feichu	废除
feichuan	飞船
feicui	翡翠
feidan	非但
feidao	飞到
feide	飞的
feidei	非得
feidele	费德勒
feidian	非典
feidu	飞度
feifa	非法
feifan	非凡
feifei	飞飞	菲菲
feigongyouzhi	非公有制
feiguo	飞过
feihua	废话
feiji	飞机
feijiehe	肺结核
feijin	费劲
feijipiao	飞机票
feijishang	飞机上
feijiu	废旧
feikuai	飞快
feilai	飞来
feile	废了	飞了
feili	费力
feiliao	肥料
feilipu	飞利浦
feilixing	非理性
feilong	飞龙
feilun	飞轮
feilv	费率
feilvbin	菲律宾
feiniao	飞鸟
feipang	肥胖
feiqi	废弃	飞起
feiquanrizhi	非全日制
feirou	肥肉
feishui	废水
feisu	飞速
feiteng	沸腾
feitian	飞天
feiwang	飞往
feiwen	绯闻
feiwu	废物	飞舞
feixiang	飞翔
feixianxing	非线性
feixin	费心
feixing	飞行
feixingqi	飞行器
feixingyuan	飞行员
feixu	废墟
feixue	飞雪
feiyan	肺癌	肺炎
feiyang	飞扬
feiyao	非要
feiyisuosi	匪夷所思
feiyong	费用
feiyue	飞跃
feizao	肥皂
feizhou	非洲
feizhuanye	非专业
feizhuliu	非主流
fen	分	份	粉	芬	粪	坟
fenbei	分贝
fenbi	粉笔
fenbian	分辨	粪便
fenbianlv	分辨率
fenbie	分别
fenbiewei	分别爲
fenbiezai	分别在
fenbu	分布	分部
fenbuqing	分不清
fenbushi	分布式
fenceng	分层
fencha	分差
fencheng	分成
fenchengle	分成了
fenchu	分出
fenci	粉刺
fendan	分担
fendao	分到
fende	粉的
fendi	粉底
fendian	分店
fendou	奋斗
fenduan	分段
fene	份额
fenfa	分发
fenfang	芬芳
fenfen	纷纷
fenfeng	分封
fenfu	吩咐
feng	风	封	峯	疯	冯	凤	丰	锋
fengbao	风暴
fengbi	封闭
fengbo	风波
fengcai	风采
fengchao	风潮
fengchui	风吹
fengci	讽刺
fengde	风的
fengding	封顶
fengdu	风度
fenge	分割	分隔
fengei	分给
fengexian	分割线
fengfan	风范
fengfu	丰富
fengfuduocai	丰富多彩
fengge	风格
fengguang	风光
fenghao	封号
fenghe	缝合
fenghou	丰厚
fenghuang	凤凰
fenghuangweishi	凤凰卫视
fenghui	峯会
fengji	风机
fengjian	封建
fengjing	风景
fengjingqu	风景区
fengkong	风控
fengkou	风口
fengkuang	疯狂
fengle	疯了	封了
fengli	锋利
fengliang	风量
fengliu	风流
fengman	丰满
fengmao	风貌
fengmaolinjiao	凤毛麟角
fengmaolinjue	凤毛麟角
fengmi	蜂蜜	风靡
fengmian	封面
fengong	分工
fengongsi	分公司
fengping	风评
fengqi	风气
fengqing	风情
fengsao	风骚
fengsha	封杀
fengshan	风扇
fengshang	奉上	风尚
fengshen	封神
fengsheng	风声	丰盛
fengshengshuiqi	风生水起
fengshi	风湿
fengshou	丰收
fengshui	风水
fengsu	风速	风俗
fengsuo	封锁
fengtai	丰台
fengtian	丰田
fengtou	风投	风头
fenguan	分管
fengwei	风味
fengxi	缝隙
fengxian	风险	奉献	锋线
fengxiang	风向
fengxianguanli	风险管理
fengxiankongzhi	风险控制
fengxiantouzi	风险投资
fengxiaogang	冯小刚
fengxin	封信
fengxing	风行
fengxiong	丰胸
fengye	枫叶
fengyin	封印
fengyu	风雨
fengyun	风云
fengzheng	风筝
fengzhi	峯值
fengzhong	风中
fengzhuang	封装
fengzi	疯子
fenhang	分行
fenhong	分红	粉红
fenhongse	粉红色
fenhua	分化
fenhui	分会
fenji	分级	分机
fenjiao	分校
fenjie	分解
fenjiexian	分界线
fenjing	分镜
fenju	分局
fenkai	分开
fenlan	芬兰
fenle	分了
fenlei	分类
fenleixinxi	分类信息
fenli	分离	奋力
fenliang	分量
fenlie	分裂
fenliu	分流
fenmi	分泌
fenmian	分娩
fenming	分明
fenmiwu	分泌物
fenmo	粉末
fenmu	坟墓
fennu	愤怒
fenpei	分配
fenpeigei	分配给
fenpi	分批
fenqi	分期	分歧
fenqian	分钱
fenqing	愤青	分清
fenqu	分区
fensan	分散
fense	粉色
fenshang	份上
fenshao	焚烧
fenshou	分手
fenshoule	分手了
fenshu	分数
fenshuiling	分水岭
fenshuxian	分数线
fensi	粉丝
fensimen	粉丝们
fensui	粉碎
fentan	分摊
fenwei	分爲	氛围
fenxi	分析
fenxiang	分享
fenxiao	分校	分销
fenxifangfa	分析方法
fenxin	分心
fenxinengli	分析能力
fenxishi	分析师
fenxiti	分析题
fenxiwenti	分析问题
fenye	分页
fenyishang	分以上
fenzhan	奋战
fenzheng	纷争
fenzhi	分支	分值
fenzhijigou	分支机构
fenzhong	分钟
fenzi	分子	份子
fenzu	分组
fofa	佛法
fojiao	佛教
foshan	佛山
foshanshi	佛山市
fou	否
fouding	否定
foudingle	否定了
foujue	否决
fouren	否认
fouze	否则
foxi	佛系
fozu	佛祖
fu	副	付	服	福	富	负	夫	赴
fubai	腐败
fubei	父辈
fuben	副本
fubi	伏笔
fubu	腹部
fucha	复查
fuchanke	妇产科
fuchi	扶持
fuchou	复仇
fuchouzhe	复仇者
fuchu	付出	复出
fuchudaijia	付出代价
fuchule	付出了
fuchushuimian	浮出水面
fuci	副词
fucong	服从
fudai	附带
fudan	负担	复旦
fudandaxue	复旦大学
fudao	辅导
fudaoban	辅导班
fudaoyuan	辅导员
fudong	浮动
fudu	幅度	复读
fuermosi	福尔摩斯
fufa	复发
fufang	复方
fufei	付费
fufu	夫妇
fugai	覆盖
fuge	副歌
fugesen	弗格森
fugu	复古
fugui	富贵
fuhan	富含
fuhao	符号	富豪
fuhe	符合	复合	负荷	复核
fuhecailiao	复合材料
fuhetiaojian	符合条件
fuhua	孵化
fuhuo	复活	俘获
fuji	腹肌
fujia	附加
fujian	附件	福建
fujiansheng	福建省
fujiaoshou	副教授
fujin	附近
fukan	俯瞰
fuke	复刻	妇科
fukesi	福克斯
fukua	浮夸
fukuan	付款
fulan	腐烂
fulanke	弗兰克
fuli	福利	复利
fulian	复联	妇联
fuliao	辅料
fulidaiyu	福利待遇
fulu	俘虏	附录
fuluoyide	弗洛伊德
fumian	负面
fumianyingxiang	负面影响
fumin	富民
fumo	抚摸	附魔
fumu	父母
funeng	赋能
funengliang	负能量
funv	妇女
fupai	复牌
fupin	扶贫
fupo	富婆
fuqi	夫妻	福气	服气
fuqian	付钱	肤浅
fuqin	父亲
fuqiuzhe	复仇者
furen	夫人	富人	妇人
furong	芙蓉
furongjiejie	芙蓉姐姐
fuse	肤色
fushang	附上
fushe	辐射
fushi	复试	富士	服饰	腐蚀	复式
fushifenshuxian	复试分数线
fushikang	富士康
fushitong	富士通
fushou	扶手
fushu	复述	附属	复数
fushun	抚顺
fusu	复苏
fute	福特
futejia	伏特加
futian	福田
futong	腹痛
futou	斧头
fuwa	福娃
fuwei	复位
fuweng	富翁
fuwocheng	俯卧撑
fuwu	服务
fuwuduan	服务端
fuwuduixiang	服务对象
fuwufei	服务费
fuwujigou	服务机构
fuwupingtai	服务平台
fuwuqi	服务器
fuwuqishang	服务器上
fuwushang	服务商
fuwusheng	服务生
fuwutixi	服务体系
fuwuye	服务业
fuwuyu	服务於
fuwuyuan	服务员
fuwuzhan	服务站
fuwuzhiliang	服务质量
fuwuzhongxin	服务中心
fuxi	复习
fuxian	浮现	复现
fuxie	腹泻
fuxifangfa	复习方法
fuxing	复兴
fuxiu	腐朽
fuxiziliao	复习资料
fuyan	敷衍
fuyang	抚养
fuyao	服药
fuye	副业
fuyi	服役	辅以
fuyin	福音	复印	辅音
fuyinji	复印机
fuyinjian	复印件
fuyong	服用	复用
fuyou	富有	负有
fuyu	赋予	富裕
fuyuan	复原
fuyule	赋予了
fuyun	浮云
fuza	复杂
fuzadu	复杂度
fuzai	负载
fuzao	浮躁
fuzaxing	复杂性
fuze	负责
fuzede	负责的
fuzeng	附赠
fuzeren	负责人	负责任
fuzhai	负债
fuzhe	扶着
fuzhi	复制	赋值
fuzhidao	复制到
fuzhiniantie	复制粘贴
fuzhizhantie	复制粘贴
fuzhong	负重	附中
fuzhou	福州
fuzhoushi	福州市
fuzhu	辅助
fuzhuang	服装
fuzhuangsheji	服装设计
fuzi	父子
fuzong	副总
fuzongcai	副总裁
fuzuo	辅佐
fuzuoyong	副作用
ga	噶	嘎
gafeidou	咖啡豆
gafeifen	咖啡粉
gafeiji	咖啡机
gafeishi	咖啡师
gaga	嘎嘎
gai	该	改	钙	概
gaiban	改版
gaibian	改变	改编
gaibianle	改变了
gaibianmingyun	改变命运
gaibianshijie	改变世界
gaibianziji	改变自己
gaibugai	该不该
gaiche	该车
gaicheng	改成
